Id,Label,InDegree,OutDegree
272723092,unknown,1,1
219413640,2,2,2
23048007,unknown,1,0
16741015,unknown,1,3
148542029,unknown,1,1
96674330,2,2,2
13273853,unknown,0,1
288686754,unknown,1,0
18682258,unknown,1,1
4975385,unknown,1,21
245420850,2,1,0
269587095,unknown,0,1
148542026,unknown,1,1
245420853,2,3,2
378497654,unknown,1,1
175475234,unknown,1,1
92084689,unknown,1,2
175475239,unknown,0,2
98902453,unknown,0,1
232796575,unknown,1,0
224671698,2,1,1
86715918,unknown,1,2
218594859,unknown,1,3
94312514,unknown,0,1
68462143,unknown,1,0
178959446,unknown,16,3
148542035,2,0,1
87020702,unknown,3,5
148542030,2,0,1
314418834,unknown,1,2
38587424,unknown,1,1
310524764,2,6,0
12679472,2,0,1
193598630,2,1,1
294592003,2,1,0
294592004,unknown,1,0
310524769,2,28,1
12679479,unknown,1,1
194692199,2,1,0
150939325,unknown,0,1
8989090,2,4,0
279453730,unknown,1,2
8989093,unknown,1,2
8989094,unknown,1,2
175489890,unknown,1,1
8989097,unknown,1,2
8989098,unknown,1,2
157275929,unknown,1,1
67604028,2,1,2
270625550,unknown,0,1
198782990,unknown,1,1
8896852,unknown,0,1
269587087,unknown,0,1
198782996,unknown,1,1
96963337,2,0,1
98902400,unknown,0,1
85015285,unknown,1,0
376253057,unknown,1,2
98902405,unknown,0,1
84776854,unknown,0,1
310524787,2,1,0
163720276,2,1,1
376228080,unknown,0,1
395313180,2,1,1
87666046,unknown,0,1
163720270,2,1,1
191381463,unknown,1,1
114641619,2,1,2
269587057,unknown,1,1
100067194,unknown,1,1
100067195,unknown,2,1
100067196,unknown,1,2
99314755,2,0,2
67604001,1,1,0
67604003,unknown,1,0
86715955,unknown,1,1
68462109,2,1,2
155545034,unknown,0,1
55877950,unknown,1,1
114641621,unknown,0,2
94023545,unknown,1,1
390404046,unknown,1,0
17706968,unknown,0,1
98902423,unknown,0,2
310524771,unknown,1,2
310524772,1,0,1
98902427,unknown,0,2
225333386,unknown,1,0
163852057,unknown,1,1
98495065,2,1,1
306411115,unknown,1,0
272170327,unknown,0,2
73274570,unknown,1,1
73274571,unknown,1,0
158608619,unknown,1,2
339111849,unknown,0,2
272170329,unknown,2,1
191604066,unknown,2,0
119657560,unknown,1,1
23612274,2,0,2
299476136,unknown,1,2
150964325,unknown,0,1
158608610,unknown,1,0
73274568,unknown,1,1
85015254,unknown,1,0
209704094,unknown,0,1
376267650,unknown,1,2
3880066,2,1,0
163852060,unknown,0,1
299476122,unknown,1,1
115053244,unknown,1,0
269587046,unknown,1,0
5530134,unknown,1,1
299476127,unknown,1,2
5530135,unknown,1,1
155070920,2,1,0
209704083,unknown,1,2
106348309,unknown,1,1
191643642,unknown,1,1
12679498,unknown,1,1
69043540,2,1,2
71703284,unknown,1,1
106769813,unknown,1,0
272170302,unknown,0,1
77168425,unknown,1,1
106769819,unknown,1,1
225019591,2,0,1
92059654,unknown,2,1
163891643,2,2,0
198782985,unknown,1,1
50875717,unknown,1,1
376253004,unknown,0,1
210504528,unknown,1,1
33888861,2,0,1
106769822,unknown,1,1
33888865,unknown,1,1
382885833,2,2,1
225019587,unknown,1,2
106769826,unknown,1,0
225019588,unknown,1,2
73274580,unknown,1,1
232072340,2,1,2
376267633,unknown,0,1
382885830,2,2,1
127832964,unknown,1,0
127832965,unknown,1,1
226441607,unknown,1,2
95277222,unknown,1,1
92059660,unknown,0,1
191800852,unknown,1,0
3880017,2,1,1
39024362,unknown,1,1
331694215,unknown,1,1
21937120,2,1,0
13366104,unknown,1,0
232639918,unknown,0,1
200993832,2,1,0
91961924,2,88,3
144334169,unknown,0,1
3880029,2,0,2
91961928,unknown,1,1
226587886,unknown,1,2
94287097,unknown,2,2
269587003,unknown,1,0
113954961,2,0,1
19987802,unknown,0,1
94287095,unknown,2,2
94287096,unknown,0,1
94444322,unknown,3,2
232468003,2,1,2
13366131,unknown,1,1
232468004,2,1,2
91961940,2,0,2
91961943,unknown,1,0
111712946,unknown,1,1
272170333,unknown,0,1
306268423,unknown,2,0
232639903,unknown,0,1
13366135,unknown,1,1
22203150,2,0,1
232047414,2,1,2
77325653,2,1,0
232047417,2,1,2
232047419,2,1,0
94194946,2,1,1
218423469,1,2,1
331958172,2,1,0
234855398,2,1,0
29222664,unknown,1,2
331537443,2,1,2
346114853,unknown,1,1
175095968,unknown,1,1
94576047,unknown,1,1
272170267,unknown,0,1
29222658,unknown,1,0
94194923,2,2,1
13366051,2,1,0
11439534,unknown,1,1
68633801,unknown,0,1
54741311,unknown,0,1
13366047,unknown,1,1
94155364,unknown,1,1
174776523,unknown,1,1
163852000,unknown,1,0
331562444,unknown,2,1
163852004,unknown,1,1
156114537,unknown,2,1
94194933,2,0,1
174776515,unknown,1,1
174776517,unknown,1,1
209718691,unknown,1,2
16138197,unknown,1,1
209718694,unknown,1,2
362992490,2,0,2
2747803,unknown,1,41
273279265,unknown,1,1
16070147,unknown,1,0
163852015,unknown,7,1
94194900,unknown,1,2
336471613,unknown,2,0
94194903,unknown,1,1
336471618,unknown,1,0
70370697,unknown,0,2
336721787,2,2,0
198743437,unknown,1,1
38744659,unknown,1,1
354225116,unknown,2,1
331562466,unknown,2,1
288554204,unknown,1,1
130627156,1,1,1
198743421,unknown,1,2
310103375,unknown,0,2
336721791,2,2,0
336721792,2,1,0
209718632,unknown,1,1
54741315,unknown,0,2
73249501,2,1,1
54741318,unknown,0,1
336721798,2,2,1
336471611,2,1,0
94155313,unknown,1,1
209718637,unknown,0,2
16070132,unknown,0,2
29197197,unknown,2,2
331562475,unknown,1,1
94576084,2,1,1
94155318,unknown,1,1
288290308,unknown,1,1
216521845,2,0,1
346114862,unknown,1,1
216521847,2,0,2
216521848,2,0,2
175095974,unknown,1,1
39720220,unknown,1,1
94155321,unknown,1,1
43123502,unknown,5,2
362992440,unknown,0,2
73249514,2,1,0
198743413,unknown,1,1
43123509,unknown,1,2
52118910,unknown,1,1
234855376,unknown,0,2
198743418,unknown,1,2
346100222,2,1,2
331562471,unknown,1,1
249025935,unknown,1,0
33992170,unknown,1,0
94419311,unknown,1,0
272473843,unknown,1,1
299187233,2,1,0
216521850,unknown,0,1
216521851,unknown,0,2
94155328,unknown,1,1
164710454,1,2,1
164710455,1,0,1
54741345,unknown,0,2
43123512,unknown,2,2
43123513,unknown,0,2
94155333,unknown,1,1
43123514,unknown,0,1
336721775,2,2,0
336721776,unknown,1,0
33717467,unknown,0,1
336721778,2,2,1
198743408,unknown,1,2
225333393,unknown,1,1
355950787,unknown,0,1
238617630,unknown,1,1
13273912,unknown,0,1
378365959,unknown,0,1
294342296,unknown,0,1
16045144,unknown,1,0
277054491,unknown,1,1
131892040,unknown,1,1
87020696,unknown,3,1
238617637,unknown,1,0
87020699,unknown,5,5
225872014,unknown,1,0
355950777,unknown,0,1
228840813,unknown,1,0
355950779,unknown,1,1
2062399,unknown,0,1
378326362,unknown,1,2
242873530,unknown,1,1
343474545,unknown,1,0
378326366,2,1,0
98613406,unknown,1,1
225886685,2,1,1
190930442,unknown,1,0
39720214,unknown,1,1
313178419,unknown,4,0
71428044,unknown,1,1
71428046,unknown,1,1
390600868,unknown,1,1
240907309,unknown,1,1
96542665,unknown,1,2
50415406,unknown,1,0
30078664,unknown,1,6
378326346,unknown,1,1
209718614,unknown,1,1
295885711,unknown,1,1
87020660,unknown,1,1
209718617,unknown,1,2
42172933,unknown,0,2
391024371,unknown,20,0
139259351,unknown,1,0
139259353,unknown,1,2
96542672,unknown,1,1
11978110,2,0,1
80591334,unknown,1,0
175095904,unknown,1,1
333608203,unknown,2,1
113679834,2,0,1
94155384,unknown,1,1
98902350,unknown,0,3
155584532,unknown,0,1
94155389,unknown,1,1
139705480,unknown,1,1
29222639,2,1,0
160227414,2,1,1
99039573,unknown,0,1
391024315,2,24,0
102611544,unknown,2,1
378365980,unknown,1,1
308273877,unknown,1,1
378365983,unknown,1,1
308273879,unknown,1,1
94155395,unknown,1,1
98902367,2,5,1
98902368,2,0,2
160227401,unknown,1,2
367259240,unknown,0,1
378365975,unknown,1,1
175489835,unknown,1,1
378326371,unknown,1,0
68633843,unknown,0,1
204991153,unknown,0,1
378365971,unknown,1,2
98902370,unknown,0,1
67643631,unknown,1,2
71467651,unknown,1,1
200508599,unknown,1,1
118799134,unknown,1,1
38587454,unknown,0,1
175489830,unknown,1,1
155427819,2,0,1
378365964,unknown,0,1
288279942,unknown,1,2
39156114,unknown,2,5
239764578,unknown,1,1
196659635,unknown,0,1
98902387,unknown,1,1
234184548,unknown,0,2
152352254,unknown,0,1
200508585,unknown,0,2
98902389,unknown,0,1
369646506,unknown,0,1
29868010,2,1,0
369803511,unknown,1,1
272316531,unknown,1,0
339086043,unknown,0,1
70766228,unknown,0,2
339086046,unknown,0,1
100895101,unknown,1,1
219570147,unknown,2,1
219570149,unknown,1,1
399692533,unknown,1,1
299069410,unknown,1,2
299069415,2,0,1
331562091,unknown,1,1
331562093,unknown,1,1
100895104,unknown,1,1
331562095,unknown,1,2
331562097,unknown,1,2
232900415,unknown,1,1
155598509,unknown,2,1
339086050,unknown,0,1
232900448,unknown,0,2
311632707,unknown,0,1
1757629,unknown,0,1
94444088,unknown,3,1
339086016,unknown,0,1
68897290,unknown,1,0
268795405,1,0,1
94444095,2,0,1
94444096,2,1,1
126949017,unknown,1,1
234816215,unknown,1,1
219570146,unknown,1,1
12572097,unknown,1,1
156246430,unknown,0,2
43412457,unknown,5,1
43412458,unknown,2,0
29657925,unknown,1,2
209126046,unknown,1,2
166073411,unknown,1,1
245420794,unknown,1,0
209126049,unknown,1,0
166073413,unknown,1,2
121644313,unknown,1,0
121644316,unknown,1,1
151258418,2,1,1
226705958,unknown,4,0
390589321,unknown,1,0
363536744,2,11,0
43412466,unknown,1,2
3880788,2,0,1
115317105,unknown,1,0
67604389,unknown,1,2
126250018,2,2,0
14932639,unknown,0,1
166073406,unknown,1,2
29579043,2,1,1
199405330,unknown,1,0
399692569,unknown,0,2
29579038,2,1,1
390589332,unknown,1,1
232900450,unknown,1,2
339086009,unknown,0,1
209126023,unknown,1,1
234591607,unknown,1,1
13812982,unknown,2,1
86979760,unknown,1,1
13812983,unknown,1,1
166073438,unknown,1,1
67604352,2,1,0
166508723,2,0,1
166508724,unknown,1,0
30918771,unknown,1,1
4804012,unknown,1,1
105843901,unknown,2,1
105843904,unknown,1,2
4804016,unknown,1,1
105843905,unknown,0,2
105843907,2,0,1
67604368,2,1,0
209126033,unknown,1,1
100106935,unknown,1,0
67604361,unknown,1,6
163709365,unknown,1,1
163709367,unknown,1,2
6206532,unknown,0,3
121644307,unknown,0,1
15961861,unknown,0,1
218398211,1,5,2
218398212,unknown,0,1
13523711,unknown,2,0
218398213,unknown,1,1
94419029,unknown,0,1
218398216,unknown,2,2
166073458,unknown,0,1
15212828,unknown,1,1
39181929,unknown,0,1
218398208,2,45,0
121801630,unknown,1,0
137620893,unknown,1,1
218398221,unknown,1,1
218398222,unknown,0,1
93179869,unknown,1,1
218398223,unknown,1,1
218398224,1,0,2
48269720,unknown,1,1
218398225,unknown,0,1
218398226,unknown,0,1
218398228,unknown,1,2
15212813,unknown,1,1
218398220,unknown,0,1
329561293,unknown,1,0
105975757,2,1,1
218398219,unknown,0,1
121801614,unknown,1,0
218398232,unknown,0,1
218398233,unknown,1,1
218398234,unknown,1,2
218398235,unknown,1,2
218398236,2,4,1
72837634,unknown,1,1
4304541,unknown,1,1
232375440,unknown,0,2
218398230,unknown,1,2
166508767,unknown,1,2
339111511,unknown,1,2
218398229,unknown,2,1
121801611,unknown,1,0
218398244,unknown,1,2
218134563,unknown,1,1
218398245,unknown,0,1
218398246,unknown,0,1
218398248,unknown,1,1
378169418,unknown,1,0
13983579,2,1,5
218398240,2,1,1
218398241,unknown,1,1
218134561,unknown,1,1
190983876,unknown,0,1
231635402,unknown,1,1
105975733,unknown,0,1
218134559,unknown,1,1
225044875,unknown,0,1
105975738,unknown,0,1
268795480,2,0,2
337568943,unknown,1,1
166073491,1,1,1
166073496,1,1,2
200968748,2,1,0
3277449,unknown,1,1
7867126,unknown,1,7
390600290,unknown,1,1
218398252,unknown,1,1
269587113,unknown,0,1
269587118,unknown,0,2
94419061,unknown,0,1
246043185,unknown,1,1
121262873,unknown,1,1
187111812,unknown,1,1
338649836,unknown,1,0
218398265,unknown,1,0
166073482,1,1,1
96346052,unknown,0,2
166073487,1,1,1
29618394,unknown,0,1
339111515,unknown,1,2
21648629,unknown,0,1
67618929,unknown,1,0
105975793,2,1,1
200968752,2,1,0
96503460,unknown,0,1
269587124,unknown,1,1
105975798,2,1,1
67618934,unknown,1,1
100474142,2,1,0
137188947,unknown,1,0
121262884,unknown,1,1
272091950,2,0,1
181686172,unknown,1,1
29183087,unknown,1,1
321025739,unknown,0,2
13209607,unknown,0,2
29183082,unknown,1,1
105975780,2,1,1
105975784,unknown,1,1
238221173,unknown,1,1
97400858,unknown,1,1
105975788,unknown,1,1
148649463,unknown,0,1
65413188,unknown,1,0
364776287,unknown,1,0
226402110,unknown,1,1
105975772,2,1,1
269587103,unknown,0,1
97400869,2,19,0
339111546,unknown,0,1
331562083,unknown,1,1
288422361,unknown,3,2
331562087,unknown,1,1
118271588,unknown,1,1
378419026,unknown,1,1
100763222,unknown,1,1
72402006,unknown,0,2
12993000,unknown,1,1
54716457,2,0,1
98035246,2,0,1
73010961,unknown,0,1
156100000,unknown,1,2
235688031,unknown,1,0
98035249,unknown,2,1
68608511,unknown,2,3
252830587,unknown,2,0
19670253,2,91,8
115053759,unknown,1,0
98035263,unknown,0,1
9056754,unknown,0,1
190484031,2,0,1
73010956,2,1,2
209875073,unknown,1,1
7078389,unknown,1,3
89250472,unknown,1,0
12704393,unknown,1,2
68608527,unknown,1,2
252398649,unknown,0,1
126817182,unknown,1,1
245777492,unknown,1,1
121644296,unknown,1,1
85711038,unknown,0,1
73406158,2,0,2
156100022,2,1,1
121262855,unknown,1,2
321774716,2,2,0
238221251,unknown,0,1
179132577,unknown,1,0
239172438,unknown,1,1
121262851,unknown,1,2
366467908,unknown,0,1
15344650,unknown,0,1
86308734,unknown,1,0
148674452,2,1,1
98035241,2,1,2
198914892,unknown,1,1
73181565,unknown,1,1
98035244,unknown,1,1
121262864,unknown,1,1
179132580,unknown,1,2
98035238,unknown,0,1
321774708,2,2,1
98035239,unknown,1,1
13209667,unknown,0,1
68608502,unknown,1,2
321774701,unknown,1,1
54716487,2,0,1
125813052,unknown,1,0
310406933,unknown,1,2
10738910,2,0,11
105975720,unknown,1,1
92912287,unknown,1,0
306161862,unknown,1,1
54716493,unknown,1,1
306161864,unknown,1,1
105975729,2,54,2
331562100,unknown,1,1
100763253,unknown,1,1
331562106,unknown,1,1
98652257,unknown,1,0
26714642,2,2,1
139862059,unknown,2,0
310406921,unknown,1,0
175095645,unknown,1,1
98652263,unknown,1,0
310406925,unknown,1,2
105975710,unknown,1,1
175095649,unknown,1,1
310406928,unknown,1,1
87259905,unknown,3,0
105975714,unknown,1,1
105975716,unknown,1,2
73406118,2,0,1
94958249,unknown,1,0
339282957,unknown,1,0
96346001,unknown,1,1
13220009,unknown,0,1
96346004,unknown,1,1
115920425,2,0,1
98652296,unknown,1,1
16163279,2,6,0
71781603,2,0,2
16163274,unknown,0,1
218080997,2,0,1
331562122,unknown,25,1
337069012,2,1,1
383545357,unknown,1,1
97086041,unknown,1,1
68476190,unknown,1,1
146601712,unknown,1,1
40088843,unknown,0,3
229266828,unknown,1,1
337069002,unknown,1,0
229266829,unknown,1,1
107784769,unknown,1,0
163709376,unknown,0,4
72022217,unknown,0,1
229266830,unknown,1,1
390771685,unknown,1,1
107784772,2,1,0
13220018,unknown,0,2
155295558,unknown,1,1
321774761,2,2,0
321774764,2,2,1
209126092,unknown,1,0
97218453,2,1,1
12704347,unknown,1,0
13234687,unknown,1,1
73431161,unknown,2,0
219545255,unknown,1,1
219545256,unknown,1,1
73431164,unknown,1,1
153053637,unknown,1,1
115028738,unknown,0,1
73431167,2,2,0
357313885,2,1,0
200679576,unknown,0,1
115645973,unknown,1,1
12704332,unknown,1,2
72036884,unknown,0,2
219545243,unknown,1,1
302927297,unknown,2,0
252120397,unknown,5,0
97111671,unknown,0,1
210229856,unknown,1,0
190919322,unknown,0,2
190919323,unknown,1,0
321774736,2,2,0
69792897,unknown,2,1
321774738,2,2,1
232400839,unknown,1,0
241148229,unknown,1,1
16163214,unknown,0,1
16163216,unknown,1,1
126421949,unknown,0,2
190919319,unknown,1,1
210229851,unknown,1,0
279150548,2,1,2
245277944,unknown,7,1
3880822,2,1,1
225911526,2,1,0
245277948,unknown,13,11
26229388,2,0,2
355229424,unknown,1,1
87837506,unknown,0,1
16163222,2,0,1
321774726,2,2,1
30142935,unknown,1,0
321774720,2,2,1
16163220,2,0,1
72022286,unknown,0,1
115645949,unknown,1,1
378419042,unknown,1,1
321774759,2,2,1
94483567,unknown,0,1
355229431,unknown,1,0
163734390,unknown,0,2
68608533,unknown,1,2
232400853,unknown,1,0
119222414,unknown,1,1
232400857,unknown,1,2
218266389,2,0,1
378419039,unknown,1,1
378419030,unknown,1,1
288172660,unknown,0,1
106348285,unknown,1,2
106348288,unknown,1,1
99603987,unknown,1,0
321774740,2,2,0
210229840,unknown,1,0
134389483,unknown,1,0
163734386,unknown,1,1
225294093,unknown,1,1
218109653,unknown,1,1
207199439,unknown,1,1
29197703,2,1,1
3880693,2,1,0
191381240,unknown,1,2
235859968,2,2,0
29197707,2,63,1
131617523,unknown,1,4
246043029,unknown,1,2
191381249,unknown,1,1
41446011,unknown,1,0
234841317,unknown,1,0
246043022,unknown,1,1
314825473,unknown,1,1
218109644,unknown,0,2
231346300,2,1,0
99196117,2,3,1
191381255,unknown,1,1
380327492,unknown,1,1
99314928,unknown,2,0
218016357,unknown,0,1
94326920,unknown,1,0
288108052,unknown,0,1
288172633,unknown,0,1
166073513,unknown,0,1
43123398,2,0,1
314825467,unknown,1,1
99314952,unknown,0,2
62655896,unknown,0,3
246043043,unknown,1,1
71150080,unknown,0,1
218109667,unknown,0,1
101621165,2,0,3
246043058,unknown,1,1
115185523,unknown,1,1
246043052,unknown,1,1
121801564,unknown,1,0
121801569,unknown,1,0
106387795,2,1,2
122673401,unknown,1,0
218055902,unknown,1,1
149571659,2,1,1
106387790,unknown,1,1
50283402,unknown,6,1
3880653,2,1,2
272762428,unknown,1,0
155623945,2,1,1
113929354,unknown,1,1
363522227,unknown,1,1
81003926,unknown,0,1
94194353,2,0,1
3880667,2,1,2
385971555,unknown,1,1
363522232,unknown,0,1
238617323,unknown,1,1
225333974,2,3,2
225333976,unknown,1,0
225333978,unknown,1,0
70766136,2,0,2
73577702,unknown,1,0
191381215,unknown,1,2
113929342,unknown,1,1
36107774,unknown,1,1
287104067,unknown,1,1
180539882,unknown,1,1
286784958,1,0,1
87705575,unknown,1,0
166073554,unknown,1,1
269587291,unknown,0,1
269587293,unknown,0,1
166073558,unknown,0,1
246043006,unknown,1,2
148977472,unknown,3,2
191224612,unknown,1,0
209493678,unknown,1,2
155623923,2,1,2
363522203,2,1,1
4804132,unknown,1,1
136972883,unknown,0,1
65427842,unknown,0,1
310970314,unknown,1,1
385971541,unknown,0,1
87705580,unknown,1,2
149571669,2,1,0
13905085,unknown,1,0
226441890,unknown,1,1
390771580,unknown,1,2
272762433,unknown,1,1
21673794,unknown,0,2
78551177,2,0,6
246043010,unknown,1,1
363522218,unknown,5,0
218080986,2,0,2
378444067,unknown,1,1
306978248,unknown,1,1
331562138,2,2,2
166533870,unknown,1,1
144348124,unknown,1,1
399667619,unknown,1,0
378444060,unknown,1,1
378444062,unknown,1,1
163602570,unknown,0,1
378444064,unknown,1,1
107167497,unknown,1,2
155598465,unknown,0,2
10474850,unknown,0,1
218080978,2,0,2
166073566,unknown,1,1
166073568,unknown,1,1
2023346,unknown,0,1
218080974,2,0,2
155755754,unknown,1,2
399667626,2,1,2
378444070,unknown,1,1
183757463,2,0,1
331562141,2,2,2
94458740,unknown,4,11
218080969,2,0,2
164803311,unknown,0,1
84737010,unknown,3,1
363522248,2,2,2
84737013,unknown,1,1
155427184,unknown,0,1
84737016,unknown,0,1
118271531,unknown,1,1
84737017,unknown,0,2
118271534,unknown,1,1
118271535,unknown,1,1
118271537,unknown,1,1
3277511,unknown,1,1
300144576,unknown,1,1
296704432,unknown,2,1
336471473,unknown,1,0
73313803,unknown,1,0
105975850,unknown,1,1
155427179,unknown,2,1
287104088,unknown,1,1
118271540,unknown,1,1
118271541,unknown,1,1
118271545,unknown,1,1
96346183,unknown,1,1
118271548,unknown,1,1
118271549,unknown,1,1
96346185,unknown,1,1
155716171,unknown,1,2
96346189,unknown,1,0
182466028,unknown,1,2
73313820,2,0,1
213803423,unknown,1,0
156100046,unknown,1,2
312898925,unknown,1,2
86965061,2,3,1
118271550,unknown,1,1
118271551,unknown,0,1
121801558,unknown,1,0
258126245,unknown,1,0
118271558,unknown,1,1
118271559,unknown,1,1
98652414,unknown,9,1
98652418,2,0,1
312898931,unknown,1,2
98652420,2,2,1
312898937,unknown,1,2
118271560,unknown,1,1
92769455,unknown,1,0
86965054,unknown,4,0
8764597,unknown,2,2
118271563,unknown,1,1
224671429,2,1,1
155741157,unknown,1,1
118271567,unknown,1,1
155755761,unknown,0,1
155755764,unknown,3,1
312898941,unknown,1,2
94458733,unknown,3,2
97282934,unknown,0,1
179068196,2,5,0
118271570,unknown,1,1
118271572,unknown,1,1
72402030,unknown,1,1
94458726,unknown,2,2
118271583,unknown,1,1
59086131,2,1,1
84762072,2,0,1
175095706,unknown,1,1
378444108,unknown,1,1
154043056,unknown,1,1
246371229,2,1,2
342680500,unknown,0,1
175095710,unknown,1,1
121262957,unknown,1,1
56405445,unknown,0,4
234159316,unknown,1,1
57420130,unknown,1,1
331576824,unknown,1,2
80172278,unknown,0,1
234159318,unknown,1,1
331576827,unknown,1,1
331576828,unknown,1,1
121933356,unknown,1,1
95277996,unknown,1,1
246371240,2,1,1
8304600,unknown,0,1
139455504,unknown,1,0
300144606,2,21,0
100777723,2,1,0
386080769,unknown,1,2
346378501,1,0,2
331576843,unknown,1,1
312898903,unknown,1,2
331576849,unknown,1,0
312898906,unknown,0,2
230540579,unknown,2,2
226548561,unknown,1,2
95277971,unknown,1,1
230540580,unknown,0,1
22242094,unknown,1,1
331562202,unknown,1,1
95277979,unknown,1,1
351428307,unknown,0,1
167707051,unknown,1,0
175095701,unknown,1,1
191604346,unknown,9,4
331576832,unknown,1,0
312898910,unknown,0,2
245263482,unknown,1,1
95277980,unknown,1,1
163181801,2,1,0
95277984,unknown,1,1
68383827,unknown,0,2
73024932,unknown,1,2
73156778,2,1,0
73024935,2,1,0
306161991,unknown,1,0
331562217,unknown,0,1
279125474,unknown,0,1
14800869,unknown,1,1
21541678,2,1,0
105975842,unknown,1,1
70791195,2,0,2
105975844,unknown,1,1
155755709,unknown,0,1
306161988,2,2,1
335442418,unknown,1,0
73024948,2,1,1
38205777,unknown,1,1
49652104,unknown,1,1
105975830,unknown,1,1
105975831,unknown,1,1
