Source,Target
198743421,32691667
310103375,205513642
310103375,313122358
209718632,98422994
54741315,69302379
54741315,69351361
73249501,73380403
54741318,69302412
336721798,336730782
94155313,94155318
209718637,209922938
209718637,209718632
16070132,16153583
16070132,16070147
29197197,29197267
29197197,39729255
331562475,206601339
94576084,99258659
94155318,94155321
288290308,288404316
216521845,86043782
346114862,346390018
216521847,86043782
216521847,19306188
216521848,22462742
216521848,86043782
175095974,175096251
39720220,39721017
94155321,94155328
43123502,49809805
43123502,43447176
362992440,363142052
362992440,82865807
198743413,198743418
43123509,43123502
43123509,47318650
52118910,51112675
234855376,235011536
234855376,16649999
198743418,200067272
198743418,198743421
346100222,346372605
346100222,399972831
331562471,303933894
272473843,272686227
216521850,86043782
216521851,86043782
216521851,71588054
94155328,94155333
164710454,155668244
164710455,164710454
54741345,69266648
54741345,69302405
43123512,43123502
43123512,47318650
43123513,43123502
43123513,68629305
94155333,94196154
43123514,43123502
33717467,230470020
336721778,336765709
198743408,198743413
198743408,200020510
225333393,225881250
355950787,355100385
238617630,244617184
13273912,12689232
378365959,378476200
294342296,99624935
277054491,277082298
131892040,109849863
87020696,87259905
87020699,87264037
87020699,279493146
87020699,59286760
87020699,87029750
87020699,87018420
355950777,355950779
355950779,355175639
2062399,7218938
378326362,378525516
378326362,378406538
242873530,243430579
98613406,94680204
225886685,100452094
39720214,39720220
71428044,46448878
71428046,121473908
390600868,374213473
240907309,390601371
96542665,94861092
96542665,94652642
30078664,67628742
30078664,70449784
30078664,28058159
30078664,67612517
30078664,62722471
30078664,55981433
378326346,390843623
209718614,209719107
295885711,346367514
87020660,120727408
209718617,209718614
209718617,210976448
42172933,226788495
42172933,179147498
139259353,139276515
139259353,139259351
96542672,94660893
11978110,234572436
175095904,175095968
333608203,322602187
113679834,113892200
94155384,94155389
98902350,98902348
98902350,105518162
98902350,98972831
155584532,156313815
94155389,94155395
139705480,139249505
160227414,355236739
99039573,58907824
102611544,203703735
378365980,378365983
308273877,243647433
378365983,378366122
308273879,310531766
94155395,94155455
98902367,99131727
98902368,98902367
98902368,98902556
160227401,255588917
160227401,355154278
367259240,382997214
378365975,378365980
175489835,175489890
68633843,43819106
204991153,269520451
378365971,378365975
378365971,248892274
98902370,98902367
67643631,40757337
67643631,55121197
71467651,71775402
200508599,120019035
118799134,339555763
38587454,13191684
175489830,175489835
155427819,4193420
378365964,378525516
288279942,288463305
288279942,288406928
39156114,43022817
39156114,43523689
39156114,43523290
39156114,68702474
39156114,43522425
239764578,238200023
196659635,269521398
98902387,99211817
234184548,235097020
234184548,235903035
152352254,144383915
200508585,120019035
200508585,200508599
98902389,98902387
369646506,144310489
369803511,378587522
339086043,339568992
70766228,55483333
70766228,72684347
339086046,339088442
100895101,56508047
219570147,219570146
219570149,218482584
399692533,399848624
299069410,299069812
299069410,300413520
299069415,299196854
331562091,207941347
331562093,331562091
100895104,56288760
331562095,363349450
331562095,331604538
331562097,331562100
331562097,331590071
232900415,234429052
155598509,156090676
339086050,339569839
232900448,23316173
232900448,232381096
311632707,309681794
1757629,294205329
94444088,98643475
339086016,339156801
268795405,269119075
94444095,94444088
94444096,94444088
126949017,94824754
234816215,7960124
219570146,219570149
12572097,37544785
156246430,156246124
156246430,156316756
43412457,43411799
29657925,30151745
29657925,29864359
209126046,209126049
209126046,209865519
166073411,166073413
166073413,168143553
166073413,26628747
121644316,121801433
151258418,151763375
43412466,68705820
43412466,43412458
3880788,27929627
67604389,70353400
67604389,57132369
14932639,14932700
166073406,163670754
166073406,166073411
29579043,28809392
399692569,346104452
399692569,346390018
29579038,29579043
390589332,68904500
232900450,61797754
232900450,232431899
339086009,339569010
209126023,209126033
234591607,27819025
13812982,76865409
86979760,279457813
13812983,188388974
166073438,168156317
166508723,163825848
30918771,30912987
4804012,94916842
105843901,106372032
105843904,105874975
105843904,105843901
4804016,15451904
105843905,107188851
105843905,105843901
105843907,106320422
209126033,209126046
67604361,67604352
67604361,67636538
67604361,67648478
67604361,56797236
67604361,55939055
67604361,64186383
163709365,163709367
163709367,163893624
163709367,163846705
6206532,70245019
6206532,47885917
6206532,219371979
121644307,121849873
15961861,15962717
218398211,218398208
218398211,218400093
218398212,218398208
218398213,218398208
94419029,98615655
218398216,218398208
218398216,218314028
166073458,165372630
15212828,15829373
39181929,12804369
137620893,277012142
218398221,218398208
218398222,218398208
93179869,95584550
218398223,218398208
218398224,218398208
218398224,218398211
48269720,68705149
218398225,218398208
218398226,218398208
218398228,218398208
218398228,219707057
15212813,15212828
218398220,218398208
105975757,106393334
218398219,218398208
218398232,218398208
218398233,218398208
218398234,219564559
218398234,218398208
218398235,218398208
218398235,219560124
218398236,218398208
72837634,92501282
4304541,300262339
232375440,230688987
232375440,192393975
218398230,219541702
218398230,218398208
166508767,166508724
166508767,17204966
339111511,339648620
339111511,322774627
218398229,218398208
218398244,218398208
218398244,219541394
218134563,219410828
218398245,218398208
218398246,218398208
218398248,218398208
13983579,149158766
13983579,30799508
13983579,149167406
13983579,20256784
13983579,149154428
218398240,218398208
218398241,218398208
218134561,218134559
190983876,191108954
231635402,46473850
105975733,105975729
218134559,219410866
225044875,225285671
105975738,105975729
268795480,183646562
268795480,283195171
337568943,337568318
166073491,166073496
166073496,163654828
166073496,167720156
3277449,4608190
7867126,97231180
7867126,32268069
7867126,19560973
7867126,65578893
7867126,149556943
7867126,151752242
7867126,149833392
390600290,390607056
218398252,218398208
269587113,276996699
269587118,269587124
269587118,269905669
94419061,96576418
246043185,246043447
121262873,71691277
187111812,279706579
166073482,166073487
96346052,56647440
96346052,98610045
166073487,166073491
29618394,30151745
339111515,339642422
339111515,339111511
21648629,15862117
105975793,106416051
96503460,115180884
269587124,269905669
105975798,106366575
67618934,67618929
121262884,118265980
272091950,281347754
181686172,245772375
29183087,29183082
321025739,390319969
321025739,390422850
13209607,12666200
13209607,12682051
29183082,466352
105975780,106414086
105975784,247943534
238221173,243790098
97400858,97724697
105975788,106416712
148649463,148699456
226402110,224196252
105975772,106388887
269587103,269905669
339111546,339260132
331562083,207941343
288422361,234997241
288422361,288616208
331562087,331562097
118271588,9005882
378419026,378659261
100763222,340076565
72402006,73005229
72402006,73095127
12993000,12776856
54716457,67670413
98035246,98034161
73010961,73279924
156100000,156189849
156100000,81204998
98035249,98034161
68608511,68705820
68608511,68706499
68608511,42439902
19670253,156328432
19670253,181182337
19670253,156193153
19670253,156203377
19670253,156204331
19670253,156189849
19670253,156176145
19670253,156178517
98035263,98034161
9056754,121654821
190484031,190830732
73010956,73444981
73010956,73230985
209875073,209878798
7078389,279187194
7078389,3606876
7078389,3375527
12704393,12780639
12704393,13621067
68608527,68705820
68608527,38772194
252398649,363349450
126817182,355097982
245777492,245777502
121644296,121657413
85711038,121655032
73406158,73405590
73406158,73421534
156100022,156342199
121262855,8863097
121262855,104175850
238221251,238191482
239172438,238236336
121262851,118270491
121262851,121603995
366467908,312454278
15344650,16056972
148674452,148675735
98035241,98034161
98035241,97709253
198914892,368811154
73181565,73375224
98035244,98034161
121262864,34729503
179132580,179132577
179132580,179034055
98035238,98034161
321774708,310796576
98035239,98034161
13209667,13383897
68608502,68705820
68608502,68608511
321774701,317008183
54716487,54716493
310406933,310406928
310406933,265372318
10738910,312612405
10738910,378257470
10738910,378225697
10738910,378461941
10738910,378510612
10738910,312612404
10738910,37390149
10738910,378338953
10738910,293726696
10738910,378346583
10738910,378462653
105975720,106402466
306161862,306394810
54716493,54756329
306161864,306554579
105975729,107624551
105975729,23477165
331562100,331562106
100763253,339068479
331562106,346650832
26714642,94288267
175095645,175095649
310406925,310406921
310406925,310438868
105975710,105975714
175095649,175095701
310406928,310407082
105975714,105975716
105975716,105975720
105975716,106386386
73406118,73405590
96346001,96346004
13220009,12678314
96346004,96346183
115920425,115723285
98652296,94712708
71781603,73126242
71781603,32295050
16163274,16162295
218080997,218658092
331562122,336478923
337069012,337525748
383545357,386142992
97086041,88414710
68476190,369803511
146601712,230437684
40088843,277024662
40088843,269127200
40088843,54245112
229266828,355198291
229266829,355159379
163709376,163886336
163709376,163828447
163709376,163887041
163709376,163824318
72022217,72303263
229266830,355237639
390771685,364211251
13220018,12662307
13220018,12678740
155295558,162026876
321774764,372962061
97218453,94688296
13234687,38397965
219545255,218397603
219545256,219545255
73431164,73431161
153053637,372871466
115028738,115214695
200679576,64364849
115645973,236147289
12704332,14209921
12704332,12704347
72036884,73320942
72036884,72388496
219545243,218397812
97111671,4261635
190919322,191127630
190919322,190919319
69792897,69985026
321774738,310504960
241148229,186002698
16163214,16162295
16163216,16162295
126421949,180149193
126421949,309218402
190919319,190919323
279150548,86789700
279150548,113618151
245277944,245277798
3880822,232438397
245277948,245278444
245277948,245282709
245277948,245280159
245277948,245279889
245277948,245437557
245277948,245281921
245277948,245437550
245277948,245279080
245277948,245988040
245277948,245278447
245277948,245278082
26229388,120019034
26229388,201420450
355229424,355229431
87837506,8966802
16163222,16162295
321774726,314869442
321774720,372722866
16163220,16162295
72022286,72356842
115645949,129305324
378419042,378508005
321774759,372979939
94483567,94669716
163734390,163734386
163734390,163679001
68608533,43547852
68608533,68705820
119222414,46256982
232400857,232400853
232400857,157053175
218266389,218468774
378419039,378618388
378419030,378517213
288172660,178144068
106348285,107624551
106348285,106348288
106348288,107624551
163734386,112060346
225294093,225309463
218109653,218314022
207199439,203202226
29197703,29198297
191381240,190044271
191381240,191381249
29197707,29197703
131617523,272191890
131617523,138648411
131617523,272437632
131617523,143520719
246043029,246043043
246043029,246250121
191381249,191527713
246043022,246043029
314825473,243647435
218109644,218314022
218109644,218109653
99196117,99935100
191381255,191381463
380327492,382885904
218016357,38688623
288108052,312931467
288172633,30480795
166073513,163692159
43123398,68796653
314825467,49177262
99314952,100087258
99314952,99314928
62655896,226728629
62655896,199591901
62655896,62655673
246043043,246043052
71150080,73328044
218109667,218314022
101621165,49897944
101621165,225670005
101621165,71648211
246043058,245439826
